id,0-5 cm,5-15 cm,15-30 cm,30-60 cm,60-100 cm,100-200 cm,soil depth,x,y,Fuente
2130,0.30402088567112145,0.3174258176951642,0.34788892079831385,0.32065622306562513,0.3147746640277192,NA,76,-71.50750907,-44.58309702,CHLSOC
2131,0.567867592757278,0.38569731207819935,0.22577320594894784,0.4134234507792796,0.3235085297280759,0.2606529175478872,128,-72.61459953,-44.75686683,CHLSOC
2133,0.33736089233611777,0.2701030214687716,0.257048864988352,0.2328907967962423,0.27530734650742195,0.6788048733426237,110,-72.43321968,-44.0476353,CHLSOC
2134,0.05266114200151473,0.04652025987079667,0.05073361904688115,0.06479706107962131,0.050327890037859375,0.04184936862147215,110,-72.9556333,-43.76477928,CHLSOC
2135,0.2807961130395771,0.2382387168083236,0.26388545544751235,0.3173039907888316,0.2559940498227719,0.42919437712871256,130,-72.36576661,-43.84824399,CHLSOC
2136,0.226981681859288,0.1989896323122848,0.1891989866682509,0.2464633666271885,0.20859794713119623,0.22846354090193488,146,-72.31638957,-43.98892261,CHLSOC
13238,0.28635444858997194,0.2960508754631693,0.28800564715670307,0.32706022324682205,0.38587430213692725,0.38906834377454785,110,-72.49579,-36.026772,UChile
13239,0.3455341491687734,0.3453394567747608,0.3409428940565163,0.31339845757207185,0.2865283186896531,0.3004302228114896,130,-72.495196000000007,-36.032014,UChile
13240,0.36332363739105594,0.3567318529956739,0.3397679074424403,0.34293026953001243,0.3413040423953009,0.35035803000824933,148,-72.481449,-35.992856,UChile
13241,0.3546102984409262,0.36232554957115415,0.39062095153996373,0.4071271239260567,0.3631737159285419,0.3363376901053915,168,-72.474423,-35.994734,UChile
13242,0.2674562177065228,0.258011244777662,0.26120587753182967,0.2467924514617739,0.21677383926894134,0.23717726561444222,150,-72.3938838,-35.79776622,UChile
13243,0.21586484634565892,0.22028022628996385,0.23447746920696463,0.25508928763263977,0.23170649469884386,0.27387731429433093,140,-72.39300105,-35.79831744,UChile
13244,0.27767679499341724,0.28146746340727385,0.29004062466019004,0.2622753754935415,0.2277145395451086,0.2830208465599964,140,-72.39346647,-35.79806759,UChile
13245,0.27733694248876106,0.2791278322782772,0.28608492719977835,0.27153112473337776,0.2622290482267002,0.28583778421830464,131,-72.40441293,-35.82138872,UChile
13246,0.3652684872697105,0.36356174937811286,0.3553454601270884,0.3211462413658065,0.3549032705829629,0.34029306777455864,110,-72.49881603,-36.26106655,UChile
13247,0.30560384156320036,0.27580568232205377,0.1958568213428932,0.17701965346434634,0.2023269390682729,0.3029414074731269,120,-72.175265,-35.952881,UChile
13248,0.2802463975549061,0.2623479648206181,0.2059914040622826,0.18050396507444785,0.18208121370650768,NA,70,-72.471386,-36.045788,UChile
13249,0.21840103295399865,0.16620715478413634,0.11942863754393251,0.15755879818068716,0.14789153263907637,0.11631156223820759,200,-72.29129628,-35.95282623,UChile
13250,0.24244304004907719,0.13495214861103128,0.035953840953823556,0.08457904036016753,0.22346925083223662,0.15138731486914672,170,-72.243081,-35.920117,UChile
13251,0.23532082903625387,0.2260095410832249,0.19612975297262256,0.18989550003277775,0.2286252734391583,NA,95,-72.470755,-36.121106,UChile
13252,0.30746421096531795,0.31230371982774424,0.3151073628777403,0.28475318518073445,0.2602775543125498,NA,75,-72.30679501,-36.185302,UChile
13253,0.37955895747076884,0.324025087418226,0.27608260487282255,0.3575385717196089,0.32861958993894386,0.38125613606380565,120,-72.13007499,-35.95471,UChile
13254,0.2428729672271876,0.23717684027955174,0.21581555397688823,0.21002689743928424,0.21920002436622413,0.2264693919256799,135,-72.424173,-36.067436,UChile
13255,0.26571187456829776,0.253653657347969,0.27089785351490436,0.36246697970929603,0.35691144504697725,0.35639240775280456,130,-72.431076,-36.066443,UChile
13256,0.13942053611161193,0.11197039440801895,0.10109211581304525,0.09950106976665432,0.09729015998227444,0.0892856590844925,145,-72.12433285,-35.93484732,UChile
13257,0.261320985699324,0.23900501028594823,0.19895426169863364,0.35687433986199213,0.4911496393266931,NA,70,-72.12433285,-35.93484732,UChile
13258,0.16871959836540082,0.16120514548438264,0.15354176293309799,0.2425265338149551,0.4250141456504812,NA,90,-72.213809,-35.972789,UChile
13259,0.11982188304978575,0.12078357404164743,0.12429998835747583,0.13204461773109571,0.1097438779958773,0.07038484806494963,110,-72.24570739,-35.91953237,UChile
13260,0.2366706642849125,0.22782763734561667,0.20922331728210145,0.21316015892732662,0.22744176912675984,0.18276146672827995,160,-72.401239,-35.81305,UChile
13261,0.24258496697455945,0.23553672864479663,0.21252269779569305,0.1908792718336777,0.2179357447430791,NA,92,-72.400305,-35.813584,UChile
13262,0.2009943466238155,0.2147121412326745,0.24207988533063096,0.2329317577277527,0.24727561566147888,0.2613773660150164,120,-72.40078899,-35.81332,UChile
13263,0.19892807129805642,0.21112111920725654,0.24776069884486163,0.23660486693155192,NA,NA,60,-72.313613,-36.176964,UChile
13264,0.2840370023770775,0.2772353359880632,0.2734382203210369,0.310899099836633,0.2903610170427143,0.25938861114035605,170,-72.306346,-35.816421,UChile
13265,0.18602303318843758,0.20353644676212507,0.2646060831919249,0.31384249533728026,0.3120215173013917,0.27249975078148014,140,-72.211826,-36.073752,UChile
13266,0.18162411478331883,0.17494344612988527,0.16105050197213472,0.18257277247260809,0.18521106623906855,NA,85,-72.123489,-35.934552,UChile
13267,0.2900192895530821,0.23610968435282192,0.16667820142024278,0.18703925488772108,0.18782675049381292,0.17398923061331673,135,-72.12460408,-35.9347255,UChile
13268,0.2792737563010729,0.26833472145125903,0.24405813314164057,0.2828831304185508,0.36465833499578737,0.3913897372218764,120,-72.363729,-35.800731,UChile
13269,0.1920095100613075,0.2112498302465254,0.2475739038930999,0.2755413493017406,0.2741648801066454,0.2741123248490393,133,-72.443335,-36.081495,UChile
13270,0.2435869758491486,0.22740696597762497,0.200600733372992,0.22266716176743745,0.23447256008556347,NA,90,-72.473289,-36.044112,UChile
13271,0.16448589749402073,0.14187630408482854,0.2596730154602215,0.47660856440239263,0.42853949154244597,0.4738642707366103,180,-72.30187099,-36.047945,UChile
13272,0.32032858637274036,0.329336658489503,0.31743641450393173,0.2141781313639767,0.16894296298070138,0.1554264528462011,120,-72.24315828,-35.92113328,UChile
13273,0.30578068378580747,0.2970782375931795,0.2653657355091809,0.21929849995419595,0.2192994649203444,0.1784889653777149,140,-72.479031,-35.998705,UChile
13274,0.24915937535789923,0.2485975529698077,0.24701905975083874,0.25754687204554966,0.31439134810935765,0.31168612751338437,218,-72.405711,-35.976324,UChile
13275,0.1283899861980997,0.14865730654548256,0.22111128876365418,0.29539887642989093,0.2899629040653724,0.2713390128927179,140,-72.469134,-36.042399,UChile
13276,0.1558917070704809,0.1537246158151528,0.1510508428458833,0.23897617125439216,0.276628302047211,0.22451831106487824,140,-72.209949,-35.975233,UChile
13277,0.16482409978840906,0.163157633151146,0.156821107578144,0.17262938060209573,0.17817724431454882,0.14414376949574,140,-72.387266,-36.06279,UChile
13278,0.12877021112281897,0.12536818880730644,0.11571039060203334,0.12194624260473011,0.11246861036891867,0.14217331621115079,160,-72.326262,-36.037158,UChile
13279,0.15409714862703594,0.1537070334378357,0.1521634189772269,0.15253030992626002,0.1723372408711242,0.1809300746705436,160,-72.301269,-36.043468,UChile
13280,0.14456593332437387,0.1286306561032499,0.16199558813835,0.2195354331142255,0.24374862587812832,0.2061342038810005,140,-72.402329,-36.069499,UChile
13281,0.15065037901583814,0.1793511257954682,0.2434525985523913,0.25496803319951034,0.25122088928446057,NA,92,-72.38347148,-36.08379021,UChile
13282,0.2558436744606443,0.2593421834710617,0.2694424910355169,0.2891730375895902,0.42277322353475477,NA,90,-71.00292766,-31.78817214,UChile
13283,0.2027817954962216,0.2027817954962216,0.2027817954962216,0.18556445031466845,0.2902199300938657,NA,83,-71.01473349,-31.80689993,UChile
13284,0.25627938306821213,0.2660924122309867,0.3006760454479283,0.32724845905447697,0.38350700251043873,NA,100,-70.91364173,-31.82603371,UChile
13285,0.2867881038634227,0.31234292930265734,0.34714951212537043,0.20377998525886895,0.1390010590644862,NA,65,-70.86996636,-31.8383171,UChile
13286,0.30180922543526817,0.2977460316108012,0.29211377635783736,0.3315981928314162,0.36220261957456296,NA,80,-70.87646639,-31.85406658,UChile
13287,0.27419363882412995,0.29043694155252375,0.3065903716820619,0.2822015670141916,NA,NA,60,-71.04051089,-31.75142204,UChile
13288,0.16066624891223952,0.17091689337193655,0.2078317774193391,0.20125428680775187,0.15094974432318217,NA,90,-71.05753331,-31.78529975,UChile
13289,0.15742008578052274,0.16485381567740198,0.18946831570032333,0.2654826875838742,0.2646423131185166,NA,86,-70.900669,-31.82296392,UChile
13290,0.32915983534100124,0.3469240405850251,0.41329982878103005,0.4751780368387021,0.4584522731213384,NA,70,-71.1364336,-31.7384108,UChile
13291,0.3885414326172174,0.3807566793841539,0.33909904351323567,0.19664020204554108,0.10814569378286959,NA,75,-70.8707473,-31.83706629,UChile
13292,0.335184317635049,0.32950483556838367,0.30845709340236616,0.27529923391950983,0.1446987259817001,NA,98,-71.10792482,-31.60134973,UChile
13293,0.38344267672375265,0.4363182801944688,0.5626841146838707,0.4861343161761599,NA,NA,60,-71.22630043,-31.66374995,UChile
13294,0.34385794368970674,0.3387654756466711,0.3184950915172684,0.3067722281810692,0.3394309444268473,NA,80,-71.1849162,-31.63411638,UChile
13295,0.25339018388865603,0.26504039701512633,0.28488811167673633,0.2863958524758891,0.28016305678915476,NA,70,-70.82984421,-31.89256129,UChile
13296,0.3310834450052994,0.346724614321285,0.3849957713604215,0.39273067453287863,0.38112098815789913,NA,75,-70.8422333,-31.8965666,UChile
13297,0.4095943206701486,0.38069429104574315,0.3484133543654283,0.3832691473666232,0.39774898987247653,NA,85,-70.93118344,-31.80834961,UChile
13298,0.35742106603500584,0.3587676809226973,0.35799570199586855,0.3303382454917918,0.31011669979420076,NA,68,-70.84429988,-31.85278374,UChile
13299,0.219,0.219,0.219,NA,NA,NA,30,-70.83701663,-31.85816675,UChile
13300,0.23677623204869575,0.2467516219111821,0.27649143656788316,0.30839105840648046,0.3459365776186799,NA,100,-70.73803365,-31.88199959,UChile
13301,0.36884946378362843,0.36703088593669225,0.3605539403579265,0.35079111568171434,0.3467355129374252,NA,70,-70.63668013,-31.90006075,UChile
13302,0.32247295331790354,0.2974491697030877,0.22107886666374021,0.3689282490645327,0.2194595831435825,NA,100,-70.87831017,-33.74128284,UChile
13303,0.24327563173104805,0.2606094867153985,0.3215332840014799,0.3653919682409527,NA,NA,40,-70.88136292,-33.74267913,UChile
13304,0.285,0.285,0.285,NA,NA,NA,20,-70.88198297,-33.74388703,UChile
13305,0.30338135247483006,0.31007686981949417,0.33388370856448435,0.35587887736794255,0.3556092452273377,NA,100,-70.61602978,-33.71446973,UChile
13306,0.29282466674898355,0.3023446894861867,0.3125459336000141,0.29241272266562635,0.2970564068691245,NA,100,-70.61658914,-33.71552653,UChile
13307,0.3759819128704944,0.38757957407881705,0.42196228890093274,0.4146575835245695,0.2900067690657985,NA,100,-70.6167479,-33.71478498,UChile
13308,0.35608911615991395,0.3577685184752788,0.3650527133792743,0.40378603808354385,0.3947900995572746,0.348475140526338,108,-70.6164175,-33.71097471,UChile
13309,0.32910100733596204,0.33076990437804854,0.3360540042929492,0.3239532515817004,0.2832656720944211,0.26973998289484696,110,-70.61734922,-33.70944749,UChile
13310,0.42953345296843815,0.43298235029776566,0.43988363081272513,0.43243374558815534,0.42366907462754827,0.43511640703652854,110,-70.61583254,-33.70970181,UChile
13311,0.3509210631559378,0.3511085907466742,0.35192940853736737,0.35534047039478583,0.3625449349912614,0.36514338390913575,110,-70.60824039,-33.71166764,UChile
13312,0.2870959053873841,0.2877647967966861,0.2904351772291708,0.30037521468368183,0.32493629963033427,0.33815039664688307,107,-70.60767238,-33.71071913,UChile
13313,0.29342670247491903,0.2950704272473696,0.3016325842846721,0.32605728430942854,0.36201272476572743,0.35060846051445715,117,-70.60908831,-33.71026782,UChile
13314,0.239,0.239,0.239,NA,NA,NA,20,-71.24598787,-34.60985369,UChile
13316,0.30389070933924356,0.29342264990246913,0.3133699365295733,0.3288976800053655,NA,NA,50,-71.22318211,-34.61947651,UChile
13317,0.3545757345588951,0.32583630962323823,0.2961852789588906,0.32929661845811925,NA,NA,50,-71.22107635,-34.61984846,UChile
13319,0.27265091811017317,0.26612513501620194,NA,NA,NA,NA,10,-71.24999965,-34.59999968,UChile
13320,0.3124777879270705,0.31925936851426695,0.33038635310261305,0.3340090622944978,NA,NA,50,-70.97527535,-34.60779414,UChile
13321,0.29499547666514375,0.2990895786744479,0.29380882050527335,0.2537758224895297,NA,NA,60,-71.41666425,-30.77944442,UChile
13322,0.27249693506840106,0.25280755535937105,0.23135754086613636,0.2581814682258403,NA,NA,60,-71.16666698,-32.86666656,UChile
13323,0.307609013427273,0.2714486973802635,0.26214315587055603,0.25870822470242844,0.24211467003124604,NA,70,-70.99999958,-33.73333308,UChile
13324,0.3332113540235046,0.3300957146946176,0.31807138534282164,0.35921170280015574,0.41443417170795627,NA,90,-71.25585597,-30.58158584,UChile
13325,0.2266339966832111,0.24453230842404783,0.3109434827171381,0.42797773557306185,NA,NA,60,-71.39601977,-30.69369679,UChile
13326,0.29016837802762235,0.21334884637297005,0.22224977083847286,0.2883607823461088,0.30005063393910525,NA,90,-71.16805592,-34.38000019,UChile
13327,0.3379108438033471,0.3318373675861176,0.3101313803937313,0.28654374399437554,NA,NA,60,-70.74972262,-32.72333291,UChile
13328,0.2826605451382875,0.28836723859671065,0.2895239902348704,0.26385054992752494,NA,NA,60,-70.63483316,-32.77063303,UChile
13329,0.1843582192534224,0.20249830005099848,0.26625576232713016,0.31215438536843887,NA,NA,40,-71.71083318,-34.1283331,UChile
13330,0.1911862891425974,0.20538181890466434,0.2452770368208671,0.24364425416519433,0.1920821027390105,NA,100,-70.69361102,-30.03583377,UChile
13331,0.21782295531134066,0.22758891233263,0.24575045081980873,0.2547201817278815,NA,NA,40,-71.13333313,-30.65000014,UChile
13332,0.33563639454421834,0.36392151313947446,0.4076672633094676,NA,NA,NA,30,-71.39302255,-30.67992462,UChile
13333,0.377,0.377,NA,NA,NA,NA,15,-71.2195621,-34.35080976,UChile
13334,0.393,0.393,0.393,0.393,NA,NA,40,-71.21956199,-34.35080968,UChile
13335,0.407,0.407,0.407,0.407,0.407,NA,75,-71.21956188,-34.35080959,UChile
13336,0.101,0.101,0.101,0.101,NA,NA,45,-71.31264087,-34.41033856,UChile
13337,0.077,0.077,0.077,0.077,0.077,NA,85,-71.31264076,-34.41033847,UChile
13338,0.084,0.084,0.084,0.084,0.084,NA,100,-71.31264065,-34.41033838,UChile
13339,0.296,0.296,0.296,0.296,NA,NA,50,-71.15179946,-34.39732573,UChile
13340,0.381,0.381,0.381,0.381,0.381,NA,95,-71.15179935,-34.39732564,UChile
13341,0.375,0.375,0.375,NA,NA,NA,30,-71.19050401,-34.39502474,UChile
13342,0.338,0.338,0.338,0.338,NA,NA,55,-71.1905039,-34.39502465,UChile
13343,0.428,0.428,0.428,0.428,0.428,NA,85,-71.19050379,-34.39502456,UChile
13344,0.32,0.32,0.32,NA,NA,NA,30,-71.16746085,-34.3799909,UChile
13345,0.308,0.308,0.308,0.308,NA,NA,60,-71.16746074,-34.37999082,UChile
13346,0.25,0.25,0.25,0.25,0.25,NA,90,-71.16746063,-34.37999073,UChile
13347,0.389,0.389,0.389,0.389,NA,NA,40,-71.18249747,-34.39538427,UChile
13348,0.414,0.414,0.414,0.414,0.414,NA,100,-71.18249736,-34.39538418,UChile
13349,0.325,0.325,0.325,0.325,NA,NA,50,-71.23839657,-34.36822796,UChile
13350,0.325,0.325,0.325,0.325,0.325,NA,65,-71.23839646,-34.36822787,UChile
13351,0.293,0.293,0.293,0.293,0.293,NA,95,-71.23839635,-34.36822778,UChile
13352,0.30715214067270286,0.30750004429104993,0.30888896183716436,0.3140589714214387,0.38852635201344116,0.49080583593048116,105,-71.26389163,-34.33145848,UChile
13353,0.3038099332641489,0.29732993411052155,0.2737952698275314,0.25470110627847314,0.24503867705291194,NA,90,-71.17582415,-34.40628004,UChile
13354,0.3425330896029248,0.3428555857329712,0.3441430702831566,0.34885851369783566,0.3559199289608525,NA,100,-71.03976002,-34.46015024,UChile
13355,0.394,0.394,0.394,NA,NA,NA,25,-71.32267067,-34.41718864,UChile
13356,0.346,0.346,0.346,0.346,0.346,NA,65,-71.32267056,-34.41718855,UChile
13357,0.337,0.337,0.337,0.337,0.337,NA,80,-71.32267044,-34.41718846,UChile
13358,0.496,0.496,0.496,0.496,NA,NA,45,-71.31992116,-34.34225857,UChile
13359,0.532,0.532,0.532,0.532,0.532,NA,80,-71.31992105,-34.34225849,UChile
13360,0.2667120904638694,0.2549681503561593,0.24635985690318982,0.2942700960086578,0.31978305999159223,NA,65,-70.96531127,-34.49987886,UChile
13361,0.129399879,0.129399879,NA,NA,NA,NA,10,-71.27318617,-30.26458119,UChile
13362,0.101256785,0.101256785,NA,NA,NA,NA,10,-71.24713571,-30.26903342,UChile
13363,0.190047788,0.190047788,NA,NA,NA,NA,10,-71.30350192,-30.28107651,UChile
13364,0.153761898,0.153761898,NA,NA,NA,NA,10,-71.28934527,-30.2764474,UChile
13365,0.114979242,0.114979242,NA,NA,NA,NA,10,-71.28232048,-30.2944213,UChile
13366,0.176290632,0.176290632,NA,NA,NA,NA,10,-71.23653019,-30.25542278,UChile
13367,0.193526608,0.193526608,NA,NA,NA,NA,10,-71.230334010000007,-30.27095927,UChile
13368,0.11884031,0.11884031,NA,NA,NA,NA,10,-71.23845406,-30.29924696,UChile
13369,0.158016383,0.158016383,NA,NA,NA,NA,10,-71.28396856,-30.28464969,UChile
13370,0.131948572,0.131948572,NA,NA,NA,NA,10,-71.29151603,-30.28855782,UChile
13371,0.174590586,0.174590586,NA,NA,NA,NA,10,-71.27379676,-30.24992921,UChile
13372,0.108966989,0.108966989,NA,NA,NA,NA,10,-71.28923395,-30.26992326,UChile
13373,0.152876212,0.152876212,NA,NA,NA,NA,10,-71.30107284,-30.29815896,UChile
13374,0.189388899,0.189388899,NA,NA,NA,NA,10,-71.28987297,-30.257783710000002,UChile
13375,0.111897176,0.111897176,NA,NA,NA,NA,10,-71.31259733,-30.26955361,UChile
13376,0.106493236,0.106493236,NA,NA,NA,NA,10,-71.27945126,-30.25145935,UChile
13377,0.158377689,0.158377689,NA,NA,NA,NA,10,-71.25326618,-30.2933066,UChile
13378,0.209506555,0.209506555,NA,NA,NA,NA,10,-71.255982650000007,-30.28838835,UChile
13379,0.183341125,0.183341125,NA,NA,NA,NA,10,-71.24863913,-30.25359007,UChile
13381,0.158228393,0.158228393,NA,NA,NA,NA,10,-71.26522406,-30.28334861,UChile
13382,0.187797555,0.187797555,NA,NA,NA,NA,10,-71.23641481,-30.29116199,UChile
13383,0.106741121,0.106741121,NA,NA,NA,NA,10,-71.29001579,-30.26343945,UChile
13384,0.145475715,0.145475715,NA,NA,NA,NA,10,-71.28755253,-30.2789182,UChile
13385,0.16806202,0.16806202,NA,NA,NA,NA,10,-71.27613217,-30.2709815,UChile
13386,0.128083748,0.128083748,NA,NA,NA,NA,10,-71.24628016,-30.27232733,UChile
13387,0.137813867,0.137813867,NA,NA,NA,NA,10,-71.25244529,-30.25676859,UChile
13389,0.12578757091614517,0.1997962158500983,0.4525640560913684,0.5119181878138163,NA,NA,60,-72.62721551,-36.2226805,UChile
13390,0.2978244836121742,0.2883115723595004,0.257032072148696,0.2729407877906001,NA,NA,60,-72.47147441,-35.98821631,UChile
13391,0.3311456668217338,0.3494731388625629,0.41197732462341075,0.42490382074180855,NA,NA,60,-72.57206871,-36.09909782,UChile
13392,0.7069105720644018,0.6358037073834805,0.3895005640194749,0.2654796977477393,NA,NA,60,-72.50376277,-36.26159468,UChile
13393,0.34007371577740997,0.3180381119083255,0.24527266730255629,0.2760976416806744,NA,NA,60,-72.46386147,-36.13978128,UChile
13394,0.4223864337761128,0.3728321862401246,0.2024861520194476,0.1413722186586575,NA,NA,60,-72.37395896,-35.98222486,UChile
13395,0.2366524236936975,0.2202600619328233,0.16598170348929944,0.18603730228363385,NA,NA,60,-72.41705078,-36.07273519,UChile
13396,0.24797867413775432,0.2471185832039685,0.24318447207101077,0.22312023170929005,NA,NA,60,-72.47152221,-35.99385569,UChile
13397,0.20049221563234096,0.2026961387925693,0.212380078375573,0.25607621901906713,NA,NA,60,-72.39502164,-35.99690372,UChile
13398,0.3695453650809544,0.3488529259354039,0.27740770275441534,0.24579188334470395,NA,NA,60,-72.35920363,-36.15851707,UChile
13399,0.23975882921390224,0.24260727641449012,0.2516307066635719,0.2402070704563978,NA,NA,60,-72.50184719,-36.26155173,UChile
13400,0.24977581435190657,0.2657918264716517,0.31795179109930605,0.28139961186330337,NA,NA,60,-72.53486799,-36.15807679,UChile
13401,0.3391303584952647,0.3293486343623174,0.2966110218858331,0.3018056917969754,NA,NA,60,-72.56479751,-36.12464291,UChile
13402,0.3014296506715914,0.28611190195076797,0.23342897715449235,0.2140103558487757,NA,NA,60,-72.55291192,-36.11598603,UChile
13403,0.2142907684724806,0.21842939560654553,0.2336428799697551,0.25792904087491886,NA,NA,60,-72.66764417,-36.16667459,UChile
13404,0.3359088660063722,0.31226047192124384,0.23132412855077805,0.2090917016838388,NA,NA,60,-72.46826371,-36.00400611,UChile
13405,0.33468089365699527,0.32441534116579457,0.28928423654283963,0.279684373394416,NA,NA,60,-72.57095513,-36.09755423,UChile
13406,0.3709636299968326,0.3419941107143457,0.2412774684657029,0.18354307352469085,NA,NA,60,-72.3958723,-36.15233641,UChile
13407,0.2913536929116592,0.2804968623669461,0.24288975887671324,0.2239397010973307,NA,NA,60,-72.39489192,-36.15176051,UChile
13408,0.2848123713462052,0.2823407671584615,0.27870978809174957,0.37024895253116796,NA,NA,60,-72.57349511,-36.09700988,UChile
13409,0.2152467041220018,0.23260654846818948,0.29051634154588984,0.2775960625916605,NA,NA,60,-72.38386333,-36.15547913,UChile
13410,0.32947648537568747,0.318511740785866,0.27774066481811976,0.20435828872327264,NA,NA,60,-72.5052011,-36.09445227,UChile
13411,0.19090446301244277,0.21208041127572527,0.2838006188954489,0.28904576985317715,NA,NA,60,-72.29395092,-35.48264103,UChile
