id,obs,sim,depth
13303,0.2606094867153985,0.27399998903274536,5-15 cm
13304,0.285,0.24300000071525574,5-15 cm
13305,0.31007686981949417,0.3050000071525574,5-15 cm
13306,0.3023446894861867,0.3149999976158142,5-15 cm
13307,0.38757957407881705,0.3140000104904175,5-15 cm
13308,0.3577685184752788,0.28700000047683716,5-15 cm
13309,0.33076990437804854,0.26899999380111694,5-15 cm
13310,0.43298235029776566,0.29499998688697815,5-15 cm
13311,0.3511085907466742,0.26499998569488525,5-15 cm
13312,0.2877647967966861,0.2770000100135803,5-15 cm
13313,0.2950704272473696,0.2720000147819519,5-15 cm
13314,0.239,0.2549999952316284,5-15 cm
13316,0.29342264990246913,0.29100000858306885,5-15 cm
13317,0.32583630962323823,0.2849999964237213,5-15 cm
13319,0.26612513501620194,0.27000001072883606,5-15 cm
13320,0.31925936851426695,0.31200000643730164,5-15 cm
13321,0.2990895786744479,0.2849999964237213,5-15 cm
13322,0.25280755535937105,0.26100000739097595,5-15 cm
13323,0.2714486973802635,0.26100000739097595,5-15 cm
13324,0.3300957146946176,0.28600001335144043,5-15 cm
13325,0.24453230842404783,0.2980000078678131,5-15 cm
13326,0.21334884637297005,0.2879999876022339,5-15 cm
13327,0.3318373675861176,0.28999999165534973,5-15 cm
13328,0.28836723859671065,0.289000004529953,5-15 cm
13329,0.20249830005099848,0.257999986410141,5-15 cm
13330,0.2053818189046643,0.2280000001192093,5-15 cm
13331,0.22758891233263,0.26499998569488525,5-15 cm
13332,0.36392151313947446,0.3179999887943268,5-15 cm
13333,0.377,0.3050000071525574,5-15 cm
13334,0.393,0.3050000071525574,5-15 cm
13335,0.407,0.3050000071525574,5-15 cm
13336,0.101,0.23499999940395355,5-15 cm
13337,0.077,0.23499999940395355,5-15 cm
13338,0.084,0.23499999940395355,5-15 cm
13339,0.296,0.3050000071525574,5-15 cm
13340,0.381,0.3050000071525574,5-15 cm
13341,0.375,0.3109999895095825,5-15 cm
13342,0.338,0.3109999895095825,5-15 cm
13343,0.428,0.3109999895095825,5-15 cm
13344,0.32,0.2879999876022339,5-15 cm
13345,0.308,0.2879999876022339,5-15 cm
13346,0.25,0.2879999876022339,5-15 cm
13347,0.389,0.3140000104904175,5-15 cm
13348,0.414,0.3140000104904175,5-15 cm
13349,0.325,0.2840000092983246,5-15 cm
13350,0.325,0.2840000092983246,5-15 cm
13351,0.293,0.2840000092983246,5-15 cm
13352,0.30750004429104993,0.3269999921321869,5-15 cm
13353,0.29732993411052155,0.2590000033378601,5-15 cm
13354,0.3428555857329712,0.3400000035762787,5-15 cm
13355,0.394,0.21699999272823334,5-15 cm
13356,0.346,0.21699999272823334,5-15 cm
13357,0.337,0.21699999272823334,5-15 cm
13358,0.496,0.30300000309944153,5-15 cm
13359,0.532,0.30300000309944153,5-15 cm
13360,0.2549681503561593,0.296999990940094,5-15 cm
13361,0.129399879,0.22599999606609344,5-15 cm
13362,0.101256785,0.20499999821186066,5-15 cm
13363,0.190047788,0.22100000083446503,5-15 cm
13364,0.153761898,0.21899999678134918,5-15 cm
13365,0.114979242,0.21899999678134918,5-15 cm
13366,0.176290632,0.2070000022649765,5-15 cm
13367,0.193526608,0.2029999941587448,5-15 cm
13368,0.11884031,0.22499999403953552,5-15 cm
13369,0.158016383,0.2290000021457672,5-15 cm
13370,0.131948572,0.23800000548362732,5-15 cm
13371,0.174590586,0.20100000500679016,5-15 cm
13372,0.108966989,0.16099999845027924,5-15 cm
13373,0.152876212,0.23899999260902405,5-15 cm
13374,0.189388899,0.24400000274181366,5-15 cm
13375,0.111897176,0.2160000056028366,5-15 cm
13376,0.106493236,0.20399999618530273,5-15 cm
13377,0.158377689,0.22699999809265137,5-15 cm
13378,0.209506555,0.2240000069141388,5-15 cm
13379,0.183341125,0.1899999976158142,5-15 cm
13381,0.158228393,0.2280000001192093,5-15 cm
13382,0.187797555,0.21299999952316284,5-15 cm
13383,0.106741121,0.21400000154972076,5-15 cm
13384,0.145475715,0.2070000022649765,5-15 cm
13385,0.16806202,0.23199999332427979,5-15 cm
13386,0.128083748,0.2029999941587448,5-15 cm
13387,0.137813867,0.1940000057220459,5-15 cm
13389,0.1997962158500983,0.35899999737739563,5-15 cm
13390,0.2883115723595004,0.34700000286102295,5-15 cm
13391,0.3494731388625629,0.3580000102519989,5-15 cm
13392,0.6358037073834805,0.38199999928474426,5-15 cm
13393,0.3180381119083255,0.28700000047683716,5-15 cm
13394,0.3728321862401246,0.25999999046325684,5-15 cm
13395,0.2202600619328233,0.24699999392032623,5-15 cm
13396,0.2471185832039685,0.3240000009536743,5-15 cm
13397,0.2026961387925693,0.30300000309944153,5-15 cm
13398,0.3488529259354039,0.3199999928474426,5-15 cm
13399,0.24260727641449012,0.34700000286102295,5-15 cm
13400,0.2657918264716517,0.3109999895095825,5-15 cm
13401,0.3293486343623174,0.36399999260902405,5-15 cm
13402,0.28611190195076797,0.36800000071525574,5-15 cm
13403,0.2184293956065455,0.375,5-15 cm
13404,0.31226047192124384,0.3230000138282776,5-15 cm
13405,0.32441534116579457,0.35199999809265137,5-15 cm
13406,0.3419941107143457,0.30399999022483826,5-15 cm
13407,0.2804968623669461,0.3149999976158142,5-15 cm
13408,0.2823407671584615,0.37400001287460327,5-15 cm
13409,0.23260654846818948,0.3440000116825104,5-15 cm
13410,0.318511740785866,0.31700000166893005,5-15 cm
13411,0.21208041127572527,0.34700000286102295,5-15 cm
13412,0.24131049444469696,0.296999990940094,5-15 cm
13413,0.3391263383706447,0.33899998664855957,5-15 cm
13414,0.24193252923827155,0.36500000953674316,5-15 cm
13415,0.25803668402501917,0.30799999833106995,5-15 cm
13416,0.3071654200373988,0.32199999690055847,5-15 cm
13417,0.202,0.2939999997615814,5-15 cm
13418,0.21121489479482736,0.27399998903274536,5-15 cm
13419,0.30174063000152673,0.35600000619888306,5-15 cm
13420,0.317281243627146,0.31299999356269836,5-15 cm
13421,0.21152609671709843,0.3230000138282776,5-15 cm
13422,0.32998519360498135,0.3179999887943268,5-15 cm
13423,0.22028081363208615,0.2770000100135803,5-15 cm
13424,0.2283108204052327,0.28200000524520874,5-15 cm
13425,0.18854760483404412,0.3089999854564667,5-15 cm
13426,0.23555500603088952,0.328000009059906,5-15 cm
13427,0.25896999722818126,0.29100000858306885,5-15 cm
13428,0.40870479037172885,0.36399999260902405,5-15 cm
13429,0.4227465208976709,0.367000013589859,5-15 cm
13430,0.37986404760568937,0.3700000047683716,5-15 cm
13431,0.4308694378928928,0.3779999911785126,5-15 cm
13432,0.5730370334287928,0.4449999928474426,5-15 cm
13433,0.164,0.257999986410141,5-15 cm
13434,0.137,0.27900001406669617,5-15 cm
13435,0.231,0.2939999997615814,5-15 cm
13436,0.249,0.26499998569488525,5-15 cm
13437,0.215,0.26499998569488525,5-15 cm
13438,0.251,0.19900000095367432,5-15 cm
13439,0.093,0.24400000274181366,5-15 cm
13440,0.188,0.26499998569488525,5-15 cm
13441,0.201,0.23100000619888306,5-15 cm
13442,0.234,0.2460000067949295,5-15 cm
13443,0.222,0.2809999883174896,5-15 cm
13444,0.267,0.3140000104904175,5-15 cm
13445,0.31209877842146505,0.2370000034570694,5-15 cm
13446,0.18887659859842423,0.23199999332427979,5-15 cm
13447,0.21340241131122945,0.2630000114440918,5-15 cm
13448,0.2565258278476373,0.2930000126361847,5-15 cm
13449,0.2572244163435684,0.3190000057220459,5-15 cm
13450,0.19817653363127147,0.17100000381469727,5-15 cm
13451,0.2781323164474874,0.20399999618530273,5-15 cm
13452,0.11067947383119134,0.19200000166893005,5-15 cm
13453,0.24096225433988425,0.2720000147819519,5-15 cm
13454,0.3170437112453947,0.32199999690055847,5-15 cm
13455,0.2528944910423172,0.27900001406669617,5-15 cm
13456,0.2820178674721787,0.2460000067949295,5-15 cm
13457,0.09195771354297856,0.08799999952316284,5-15 cm
13458,0.14326558601431247,0.17399999499320984,5-15 cm
13459,0.2245638827441332,0.23199999332427979,5-15 cm
13472,0.2989214353805592,0.27000001072883606,5-15 cm
13473,0.2805213217630912,0.24300000071525574,5-15 cm
13474,0.3342003674100096,0.27799999713897705,5-15 cm
13475,0.21167774498039635,0.23499999940395355,5-15 cm
13476,0.20224158435015055,0.23800000548362732,5-15 cm
13477,0.13457966921554587,0.24799999594688416,5-15 cm
13478,0.12608142678836684,0.2160000056028366,5-15 cm
13484,0.358,0.25699999928474426,5-15 cm
13485,0.2615,0.2709999978542328,5-15 cm
13486,0.1693,0.2540000081062317,5-15 cm
13487,0.1873,0.28999999165534973,5-15 cm
13499,0.335421016,0.33399999141693115,5-15 cm
13501,0.325314379,0.35100001096725464,5-15 cm
13503,0.353901996,0.32199999690055847,5-15 cm
13504,0.328286304,0.3070000112056732,5-15 cm
13505,0.314754098,0.3230000138282776,5-15 cm
13506,0.358158429,0.33899998664855957,5-15 cm
13507,0.279385172,0.3089999854564667,5-15 cm
13508,0.326164875,0.335999995470047,5-15 cm
13509,0.485758276,0.36500000953674316,5-15 cm
13510,0.312738854,0.3179999887943268,5-15 cm
13511,0.546806649,0.35899999737739563,5-15 cm
13512,0.316791298,0.3140000104904175,5-15 cm
13514,0.399141631,0.3440000116825104,5-15 cm
13516,0.251626898,0.335999995470047,5-15 cm
13520,0.239978034,0.3019999861717224,5-15 cm
13521,0.287240022,0.3190000057220459,5-15 cm
13523,0.18520516671938184,0.27000001072883606,5-15 cm
13524,0.22355876295059873,0.3269999921321869,5-15 cm
13525,0.2582468301341787,0.34299999475479126,5-15 cm
13526,0.2922656863278974,0.3059999942779541,5-15 cm
13527,0.19263666850858888,0.20900000631809235,5-15 cm
13528,0.3002072386608292,0.36899998784065247,5-15 cm
13529,0.16516494489039338,0.2290000021457672,5-15 cm
13530,0.15236766971939647,0.25,5-15 cm
13537,0.33635513960402713,0.3499999940395355,5-15 cm
13538,0.2621107239139751,0.2770000100135803,5-15 cm
13539,0.2386768529146797,0.25200000405311584,5-15 cm
13540,0.24464463651285523,0.3149999976158142,5-15 cm
13541,0.2811260284884487,0.32600000500679016,5-15 cm
13542,0.1917751345915992,0.2680000066757202,5-15 cm
13543,0.16482538200244581,NA,5-15 cm
13544,0.00985090603549471,NA,5-15 cm
13545,0.31667838487792954,0.2720000147819519,5-15 cm
13546,0.14910491792881186,0.19099999964237213,5-15 cm
13547,0.3651396014831707,0.3479999899864197,5-15 cm
13548,0.20809540169108684,0.296999990940094,5-15 cm
13549,0.2174391440014724,0.30799999833106995,5-15 cm
13550,0.26414808522339006,0.24799999594688416,5-15 cm
13551,0.23403757578816056,0.20999999344348907,5-15 cm
13552,0.3042892949374145,0.2460000067949295,5-15 cm
13553,0.31060346193992727,0.24500000476837158,5-15 cm
13554,0.43277128372297663,0.3230000138282776,5-15 cm
13555,0.3249743290409186,0.289000004529953,5-15 cm
13556,0.30814173595183575,0.2879999876022339,5-15 cm
13558,0.610076788894926,0.26100000739097595,5-15 cm
13559,0.39321682661940943,0.33399999141693115,5-15 cm
13560,0.385143543031313,0.34700000286102295,5-15 cm
13562,0.11451752735141228,0.12099999934434891,5-15 cm
13564,0.412,0.2840000092983246,5-15 cm
13565,0.39,0.289000004529953,5-15 cm
13566,0.4612939423634581,0.30300000309944153,5-15 cm
13567,0.323,0.26100000739097595,5-15 cm
13568,0.353,0.26100000739097595,5-15 cm
13569,0.109816911,0.25999999046325684,5-15 cm
13570,0.27400115,0.25600001215934753,5-15 cm
13571,0.203718327,0.24199999868869781,5-15 cm
13572,0.14005635,0.2029999941587448,5-15 cm
13573,0.107394988,0.20399999618530273,5-15 cm
13574,0.16937047,0.23999999463558197,5-15 cm
13575,0.078608702,0.1940000057220459,5-15 cm
13576,0.101859164,0.20999999344348907,5-15 cm
13577,0.183346494,0.24400000274181366,5-15 cm
13620,0.06790850411576005,0.09300000220537186,5-15 cm
13640,0.2534144982631128,0.2529999911785126,5-15 cm
13641,0.2041739308390514,0.27000001072883606,5-15 cm
13642,0.243272531382135,0.21299999952316284,5-15 cm
13645,0.29765693260847226,0.2669999897480011,5-15 cm
13646,0.3590143974604064,0.3790000081062317,5-15 cm
13647,0.43950256,0.37599998712539673,5-15 cm
13648,0.31479162052743415,0.37599998712539673,5-15 cm
13649,0.3828832656280332,0.38499999046325684,5-15 cm
13650,0.36124415717995617,0.3959999978542328,5-15 cm
13651,0.3909523653962175,0.3959999978542328,5-15 cm
13652,0.4011206693686627,0.4440000057220459,5-15 cm
13653,0.4174548822455516,0.37599998712539673,5-15 cm
13654,0.39865807142763865,0.3919999897480011,5-15 cm
13655,0.2567638269998969,0.3919999897480011,5-15 cm
13656,0.3512687855525111,0.38100001215934753,5-15 cm
13657,0.370825072627734,0.3919999897480011,5-15 cm
13659,0.3438058600983125,0.23600000143051147,5-15 cm
13660,0.34168922515850875,0.3149999976158142,5-15 cm
13661,0.10147015881371772,0.26100000739097595,5-15 cm
13662,0.13782853280963744,0.19499999284744263,5-15 cm
13663,0.2769800205839761,0.3610000014305115,5-15 cm
13664,0.22509684697248347,0.2939999997615814,5-15 cm
13665,0.34967209374352004,0.3310000002384186,5-15 cm
13666,0.2798384336038763,0.3269999921321869,5-15 cm
13667,0.2801018445353146,0.26600000262260437,5-15 cm
13668,0.06116467075814729,0.07199999690055847,5-15 cm
13669,0.14985225317936146,0.07599999755620956,5-15 cm
13670,0.0357,0.07100000232458115,5-15 cm
13673,0.3170892304040382,0.3140000104904175,5-15 cm
13674,0.20249053997366936,0.3499999940395355,5-15 cm
13675,0.19589510867792587,0.2919999957084656,5-15 cm
13680,0.4377505099847005,0.3840000033378601,5-15 cm
13681,0.44355593332200033,0.4480000138282776,5-15 cm
13682,0.331037407969992,0.2619999945163727,5-15 cm
13683,0.3755537066868362,0.24899999797344208,5-15 cm
13684,0.429390103017058,0.4490000009536743,5-15 cm
13685,0.5135420340869008,0.5099999904632568,5-15 cm
13686,0.42256495305140845,0.4000000059604645,5-15 cm
13687,0.39202114436566904,0.4129999876022339,5-15 cm
13688,0.4392598122056338,0.44999998807907104,5-15 cm
13689,0.3679788556343309,0.46799999475479126,5-15 cm
13690,0.4678881983540493,0.4860000014305115,5-15 cm
13691,0.4262658920232393,0.4880000054836273,5-15 cm
13724,0.2412198020901478,0.32100000977516174,5-15 cm
13725,0.2327466695323714,0.328000009059906,5-15 cm
13757,0.109504729,0.22100000083446503,5-15 cm
13758,0.11242049963357544,0.21799999475479126,5-15 cm
13759,0.092003848,0.15600000321865082,5-15 cm
13760,0.1531955315587385,0.164000004529953,5-15 cm
13761,0.1894392058699428,0.11599999666213989,5-15 cm
13762,0.136058168782017,0.23600000143051147,5-15 cm
13763,0.1057429204783272,0.13699999451637268,5-15 cm
13764,0.3599020705627948,0.36000001430511475,5-15 cm
13910,0.20510251146578948,0.2409999966621399,5-15 cm
13911,0.22607990090397723,0.2680000066757202,5-15 cm
13912,0.525366652,0.35499998927116394,5-15 cm
13913,0.30899632,0.2800000011920929,5-15 cm
13914,0.133262063,0.17299999296665192,5-15 cm
13915,0.425624326,0.3479999899864197,5-15 cm
13916,0.167113342,0.22200000286102295,5-15 cm
13917,0.072367337,0.1120000034570694,5-15 cm
13918,0.124672724,0.13600000739097595,5-15 cm
13919,0.415220834,0.3569999933242798,5-15 cm
13920,0.046669988,0.05900000035762787,5-15 cm
13921,0.059493936,0.11599999666213989,5-15 cm
13922,0.35701756889507746,0.3610000014305115,5-15 cm
13923,0.24982079512441183,0.06300000101327896,5-15 cm
13924,0.4471335697667594,0.46000000834465027,5-15 cm
13925,0.38984118438811854,0.39899998903274536,5-15 cm
13926,0.5657818355387676,0.41999998688697815,5-15 cm
13927,0.2808594748272775,0.33000001311302185,5-15 cm
13928,0.7098590377534916,0.2800000011920929,5-15 cm
13929,0.4345557489834078,0.3700000047683716,5-15 cm
13930,0.3887648545395541,0.4090000092983246,5-15 cm
13931,0.3362688656387742,0.23899999260902405,5-15 cm
13932,0.1391095441882696,0.2770000100135803,5-15 cm
13933,0.2761886053772819,0.3479999899864197,5-15 cm
13934,0.23698026273371128,0.3240000009536743,5-15 cm
2086,0.6617457849873796,0.27900001406669617,15-30 cm
2087,0.1500996036393483,0.27900001406669617,15-30 cm
2088,0.2826711548912628,0.4350000023841858,15-30 cm
2089,0.27282982847128967,0.39399999380111694,15-30 cm
2090,0.723,0.32499998807907104,15-30 cm
2091,0.46461544406633176,0.4410000145435333,15-30 cm
2092,NA,0.3449999988079071,15-30 cm
2093,0.4354895338357092,0.2809999883174896,15-30 cm
2094,0.3485848536060839,0.3540000021457672,15-30 cm
2096,0.3919916741824976,0.39500001072883606,15-30 cm
2097,0.3786578146741513,0.29499998688697815,15-30 cm
2098,0.3703347044997957,0.5049999952316284,15-30 cm
2099,0.18776036130714135,0.296999990940094,15-30 cm
2100,0.21546219545235604,0.32899999618530273,15-30 cm
2101,0.2002569222617488,0.2919999957084656,15-30 cm
2102,0.4778018422693549,0.40400001406669617,15-30 cm
2107,0.10814044305366932,0.24199999868869781,15-30 cm
2109,0.2559663325835126,0.3440000116825104,15-30 cm
2110,0.05914070460705797,0.3149999976158142,15-30 cm
2111,0.16387025963223226,0.31700000166893005,15-30 cm
2112,0.3191782382130826,0.31299999356269836,15-30 cm
2113,0.3591254474754487,0.3310000002384186,15-30 cm
2114,0.1763762229371989,0.3070000112056732,15-30 cm
2115,0.3778773072949188,0.382999986410141,15-30 cm
2116,0.3883606341552083,0.3720000088214874,15-30 cm
2117,0.40513088048528345,0.34299999475479126,15-30 cm
2118,0.4375959710740464,0.3490000069141388,15-30 cm
2119,0.5409349553465906,0.3889999985694885,15-30 cm
2120,0.23668343424713809,0.3370000123977661,15-30 cm
2121,0.3413314956255708,0.35600000619888306,15-30 cm
2122,0.33889136525140495,0.3569999933242798,15-30 cm
2124,0.3645042001295394,0.2770000100135803,15-30 cm
2126,0.25094871145795017,0.34599998593330383,15-30 cm
2127,0.2702683417650119,0.375,15-30 cm
2128,0.33765973163196134,0.28700000047683716,15-30 cm
2129,0.48614994847262055,0.36000001430511475,15-30 cm
2130,0.34788892079831385,0.39899998903274536,15-30 cm
2131,0.22577320594894784,0.33399999141693115,15-30 cm
2133,0.257048864988352,0.4099999964237213,15-30 cm
2134,0.05073361904688115,0.0729999989271164,15-30 cm
2135,0.26388545544751235,0.33000001311302185,15-30 cm
2136,0.1891989866682509,0.4300000071525574,15-30 cm
13238,0.28800564715670307,0.35899999737739563,15-30 cm
13239,0.3409428940565163,0.32100000977516174,15-30 cm
13240,0.3397679074424403,0.2980000078678131,15-30 cm
13241,0.39062095153996373,0.3179999887943268,15-30 cm
13242,0.26120587753182967,0.27900001406669617,15-30 cm
13243,0.23447746920696463,0.32499998807907104,15-30 cm
13244,0.29004062466019004,0.24300000071525574,15-30 cm
13245,0.28608492719977835,0.296999990940094,15-30 cm
13246,0.3553454601270884,0.39899998903274536,15-30 cm
13247,0.1958568213428932,0.18799999356269836,15-30 cm
13248,0.2059914040622826,0.2290000021457672,15-30 cm
13249,0.11942863754393251,0.21199999749660492,15-30 cm
13250,0.03595384095382355,0.24799999594688416,15-30 cm
13251,0.19612975297262256,0.28700000047683716,15-30 cm
13252,0.3151073628777403,0.31200000643730164,15-30 cm
13253,0.27608260487282255,0.2840000092983246,15-30 cm
13254,0.21581555397688823,0.25200000405311584,15-30 cm
13255,0.27089785351490436,0.2669999897480011,15-30 cm
13256,0.10109211581304524,0.25099998712539673,15-30 cm
13257,0.19895426169863364,0.25099998712539673,15-30 cm
13258,0.15354176293309801,0.20900000631809235,15-30 cm
13259,0.12429998835747584,0.20000000298023224,15-30 cm
13260,0.20922331728210145,0.25999999046325684,15-30 cm
13261,0.21252269779569305,0.2549999952316284,15-30 cm
13262,0.24207988533063096,0.25999999046325684,15-30 cm
13263,0.24776069884486163,0.32899999618530273,15-30 cm
13264,0.2734382203210369,0.289000004529953,15-30 cm
13265,0.2646060831919249,0.23600000143051147,15-30 cm
13266,0.16105050197213472,0.26100000739097595,15-30 cm
13267,0.16667820142024278,0.25099998712539673,15-30 cm
13268,0.24405813314164057,0.4000000059604645,15-30 cm
13269,0.2475739038930999,0.23499999940395355,15-30 cm
13270,0.200600733372992,0.2329999953508377,15-30 cm
13271,0.2596730154602215,0.296999990940094,15-30 cm
13272,0.31743641450393173,0.2930000126361847,15-30 cm
13273,0.2653657355091809,0.25699999928474426,15-30 cm
13274,0.2470190597508387,0.21899999678134918,15-30 cm
13275,0.22111128876365416,0.2540000081062317,15-30 cm
13276,0.1510508428458833,0.25,15-30 cm
13277,0.156821107578144,0.21199999749660492,15-30 cm
13278,0.11571039060203334,0.19300000369548798,15-30 cm
13279,0.1521634189772269,0.21199999749660492,15-30 cm
13280,0.16199558813835,0.2240000069141388,15-30 cm
13281,0.2434525985523913,0.23199999332427979,15-30 cm
13282,0.2694424910355169,0.289000004529953,15-30 cm
13283,0.2027817954962216,0.2370000034570694,15-30 cm
13284,0.3006760454479283,0.25600001215934753,15-30 cm
13285,0.34714951212537043,0.32499998807907104,15-30 cm
13286,0.29211377635783736,0.30000001192092896,15-30 cm
13287,0.3065903716820619,0.28600001335144043,15-30 cm
13288,0.2078317774193391,0.22100000083446503,15-30 cm
13289,0.18946831570032333,0.22599999606609344,15-30 cm
13290,0.41329982878103005,0.31200000643730164,15-30 cm
13291,0.33909904351323567,0.3100000023841858,15-30 cm
13292,0.30845709340236616,0.24799999594688416,15-30 cm
13293,0.5626841146838707,0.26600000262260437,15-30 cm
13294,0.3184950915172684,0.2529999911785126,15-30 cm
13295,0.28488811167673633,0.2849999964237213,15-30 cm
13296,0.3849957713604215,0.3160000145435333,15-30 cm
13297,0.3484133543654283,0.29600000381469727,15-30 cm
13298,0.35799570199586855,0.32899999618530273,15-30 cm
13299,0.219,0.28299999237060547,15-30 cm
13300,0.27649143656788316,NA,15-30 cm
13301,0.3605539403579265,0.30399999022483826,15-30 cm
13302,0.2210788666637402,0.30300000309944153,15-30 cm
13303,0.3215332840014799,0.30799999833106995,15-30 cm
13304,0.285,0.3050000071525574,15-30 cm
13305,0.33388370856448435,0.3199999928474426,15-30 cm
13306,0.3125459336000141,0.3160000145435333,15-30 cm
13307,0.42196228890093274,0.32600000500679016,15-30 cm
13308,0.3650527133792743,0.28999999165534973,15-30 cm
13309,0.3360540042929492,0.2409999966621399,15-30 cm
13310,0.43988363081272513,0.31200000643730164,15-30 cm
13311,0.35192940853736737,0.2800000011920929,15-30 cm
13312,0.2904351772291708,0.2980000078678131,15-30 cm
13313,0.3016325842846721,0.30399999022483826,15-30 cm
13314,0.239,0.289000004529953,15-30 cm
13316,0.3133699365295733,0.2879999876022339,15-30 cm
13317,0.2961852789588906,0.33799999952316284,15-30 cm
13319,NA,0.3009999990463257,15-30 cm
13320,0.33038635310261305,0.36399999260902405,15-30 cm
13321,0.29380882050527335,0.3070000112056732,15-30 cm
13322,0.23135754086613636,0.2800000011920929,15-30 cm
13323,0.26214315587055603,0.3199999928474426,15-30 cm
13324,0.31807138534282164,0.2980000078678131,15-30 cm
13325,0.3109434827171381,0.3440000116825104,15-30 cm
13326,0.2222497708384729,0.31299999356269836,15-30 cm
13327,0.3101313803937313,0.3100000023841858,15-30 cm
13328,0.2895239902348704,0.3240000009536743,15-30 cm
13329,0.26625576232713016,0.29100000858306885,15-30 cm
13330,0.2452770368208671,0.2409999966621399,15-30 cm
13331,0.24575045081980873,0.27300000190734863,15-30 cm
13332,0.4076672633094676,0.3449999988079071,15-30 cm
13333,NA,0.30300000309944153,15-30 cm
13334,0.393,0.30300000309944153,15-30 cm
13335,0.407,0.30300000309944153,15-30 cm
13336,0.101,0.23100000619888306,15-30 cm
13337,0.077,0.23100000619888306,15-30 cm
13338,0.084,0.23100000619888306,15-30 cm
13339,0.296,0.3089999854564667,15-30 cm
13340,0.381,0.3089999854564667,15-30 cm
13341,0.375,0.3269999921321869,15-30 cm
13342,0.338,0.3269999921321869,15-30 cm
13343,0.428,0.3269999921321869,15-30 cm
13344,0.32,0.31299999356269836,15-30 cm
13345,0.308,0.31299999356269836,15-30 cm
13346,0.25,0.31299999356269836,15-30 cm
13347,0.389,0.328000009059906,15-30 cm
13348,0.414,0.328000009059906,15-30 cm
13349,0.325,0.29600000381469727,15-30 cm
13350,0.325,0.29600000381469727,15-30 cm
13351,0.293,0.29600000381469727,15-30 cm
13352,0.30888896183716436,0.3370000123977661,15-30 cm
13353,0.2737952698275314,0.29600000381469727,15-30 cm
13354,0.3441430702831566,0.375,15-30 cm
13355,0.394,0.22699999809265137,15-30 cm
13356,0.346,0.22699999809265137,15-30 cm
13357,0.337,0.22699999809265137,15-30 cm
13358,0.496,0.31200000643730164,15-30 cm
13359,0.532,0.31200000643730164,15-30 cm
13360,0.24635985690318984,0.296999990940094,15-30 cm
13361,NA,0.21199999749660492,15-30 cm
13362,NA,0.1979999989271164,15-30 cm
13363,NA,0.20000000298023224,15-30 cm
13364,NA,0.19599999487400055,15-30 cm
13365,NA,0.22100000083446503,15-30 cm
13366,NA,0.1979999989271164,15-30 cm
13367,NA,0.1940000057220459,15-30 cm
13368,NA,0.2150000035762787,15-30 cm
13369,NA,0.22100000083446503,15-30 cm
13370,NA,0.22200000286102295,15-30 cm
13371,NA,0.1889999955892563,15-30 cm
13372,NA,0.12999999523162842,15-30 cm
13373,NA,0.25200000405311584,15-30 cm
13374,NA,0.25,15-30 cm
13375,NA,0.22599999606609344,15-30 cm
13376,NA,0.1679999977350235,15-30 cm
13377,NA,0.22699999809265137,15-30 cm
13378,NA,0.22200000286102295,15-30 cm
13379,NA,0.17499999701976776,15-30 cm
13381,NA,0.22100000083446503,15-30 cm
13382,NA,0.20600000023841858,15-30 cm
13383,NA,0.20999999344348907,15-30 cm
13384,NA,0.17399999499320984,15-30 cm
13385,NA,0.22300000488758087,15-30 cm
13386,NA,0.1940000057220459,15-30 cm
13387,NA,0.1809999942779541,15-30 cm
13389,0.4525640560913684,0.44999998807907104,15-30 cm
13390,0.257032072148696,0.4259999990463257,15-30 cm
13391,0.41197732462341075,0.4020000100135803,15-30 cm
13392,0.3895005640194749,0.44600000977516174,15-30 cm
13393,0.24527266730255629,0.31299999356269836,15-30 cm
13394,0.2024861520194476,0.2840000092983246,15-30 cm
13395,0.16598170348929944,0.2750000059604645,15-30 cm
13396,0.24318447207101077,0.34599998593330383,15-30 cm
13397,0.212380078375573,0.289000004529953,15-30 cm
13398,0.27740770275441534,0.35100001096725464,15-30 cm
13399,0.2516307066635719,0.3659999966621399,15-30 cm
13400,0.31795179109930605,0.33799999952316284,15-30 cm
13401,0.2966110218858331,0.3970000147819519,15-30 cm
13402,0.23342897715449237,0.4000000059604645,15-30 cm
13403,0.2336428799697551,0.37299999594688416,15-30 cm
13404,0.23132412855077805,0.3580000102519989,15-30 cm
13405,0.28928423654283963,0.42500001192092896,15-30 cm
13406,0.2412774684657029,0.3319999873638153,15-30 cm
13407,0.24288975887671324,0.38600000739097595,15-30 cm
13408,0.27870978809174957,0.4320000112056732,15-30 cm
13409,0.29051634154588984,0.44699999690055847,15-30 cm
13410,0.27774066481811976,0.3720000088214874,15-30 cm
13411,0.2838006188954489,0.3799999952316284,15-30 cm
13412,0.2826864678425409,0.3190000057220459,15-30 cm
13413,0.3114781589021506,0.3529999852180481,15-30 cm
13414,0.29494570870150816,0.414000004529953,15-30 cm
13415,0.2816958238079282,0.3490000069141388,15-30 cm
13416,0.35392089237322877,0.3610000014305115,15-30 cm
13417,0.202,0.328000009059906,15-30 cm
13418,0.20587782773254948,0.27900001406669617,15-30 cm
13419,0.3088659501045792,0.42800000309944153,15-30 cm
13420,0.3337049784180155,0.36500000953674316,15-30 cm
13421,0.27457514274571765,0.3700000047683716,15-30 cm
13422,0.3296825171062002,0.3409999907016754,15-30 cm
13423,0.26432549139886824,0.28600001335144043,15-30 cm
