id,obs,sim,depth
13311,0.1843392847236956,0.13300000131130219,0-5 cm
13312,0.16876820612753404,0.14100000262260437,0-5 cm
13313,0.12532173069494978,0.12800000607967377,0-5 cm
13314,0.136,0.13500000536441803,0-5 cm
13316,0.1474737550940661,0.16699999570846558,0-5 cm
13317,0.14407455144562786,0.15199999511241913,0-5 cm
13319,0.07204724566948033,0.13099999725818634,0-5 cm
13320,0.16684132204099247,0.16500000655651093,0-5 cm
13321,0.17424460430605573,0.16099999845027924,0-5 cm
13322,0.14316204874916347,0.13899999856948853,0-5 cm
13323,0.16020134518282156,0.15299999713897705,0-5 cm
13324,0.2655217609661304,0.16699999570846558,0-5 cm
13325,0.1572526593880901,0.17000000178813934,0-5 cm
13326,0.1804650705058622,0.1550000011920929,0-5 cm
13327,0.1978960015782847,0.1599999964237213,0-5 cm
13328,0.14899081770743128,0.15000000596046448,0-5 cm
13329,0.11353234402967909,0.14100000262260437,0-5 cm
13330,0.096844561126658,0.10899999737739563,0-5 cm
13331,0.12057654770356888,0.13899999856948853,0-5 cm
13332,0.2230877431569404,0.1899999976158142,0-5 cm
13333,0.233,0.15000000596046448,0-5 cm
13334,0.246,0.15000000596046448,0-5 cm
13335,0.235,0.15000000596046448,0-5 cm
13336,0.087,0.11699999868869781,0-5 cm
13337,0.134,0.11699999868869781,0-5 cm
13338,0.145,0.11699999868869781,0-5 cm
13339,0.155,0.14800000190734863,0-5 cm
13340,0.217,0.14800000190734863,0-5 cm
13341,0.147,0.14499999582767487,0-5 cm
13342,0.168,0.14499999582767487,0-5 cm
13343,0.238,0.14499999582767487,0-5 cm
13344,0.21,0.1550000011920929,0-5 cm
13345,0.213,0.1550000011920929,0-5 cm
13346,0.159,0.1550000011920929,0-5 cm
13347,0.254,0.164000004529953,0-5 cm
13348,0.259,0.164000004529953,0-5 cm
13349,0.199,0.14499999582767487,0-5 cm
13350,0.184,0.14499999582767487,0-5 cm
13351,0.129,0.14499999582767487,0-5 cm
13352,0.20847212290859277,0.16599999368190765,0-5 cm
13353,0.17422539347894034,0.14399999380111694,0-5 cm
13354,0.28146691039707517,0.17000000178813934,0-5 cm
13355,0.137,0.10400000214576721,0-5 cm
13356,0.104,0.10400000214576721,0-5 cm
13357,0.102,0.10400000214576721,0-5 cm
13358,0.249,0.1589999943971634,0-5 cm
13359,0.272,0.1589999943971634,0-5 cm
13360,0.15209548611341903,0.12999999523162842,0-5 cm
13361,0.075459721,0.0989999994635582,0-5 cm
13362,0.074124464,0.09300000220537186,0-5 cm
13363,0.098317064,0.0949999988079071,0-5 cm
13364,0.080849403,0.09399999678134918,0-5 cm
13365,0.069583363,0.09799999743700027,0-5 cm
13366,0.087141818,0.09099999815225601,0-5 cm
13367,0.094600196,0.08100000023841858,0-5 cm
13368,0.065733226,0.10199999809265137,0-5 cm
13369,0.087941821,0.10599999874830246,0-5 cm
13370,0.079647467,0.11299999803304672,0-5 cm
13371,0.084662572,0.08100000023841858,0-5 cm
13372,0.092302475,0.06300000101327896,0-5 cm
13373,0.08673004,0.12399999797344208,0-5 cm
13374,0.093964244,0.1289999932050705,0-5 cm
13375,0.090664182,0.10000000149011612,0-5 cm
13376,0.057384394,0.07500000298023224,0-5 cm
13377,0.099410425,0.10700000077486038,0-5 cm
13378,0.097355864,0.10700000077486038,0-5 cm
13379,0.093114753,0.08100000023841858,0-5 cm
13381,0.08159648,0.10400000214576721,0-5 cm
13382,0.09687083,0.0989999994635582,0-5 cm
13383,0.080025788,0.08500000089406967,0-5 cm
13384,0.098602943,0.08299999684095383,0-5 cm
13385,0.136219622,0.11299999803304672,0-5 cm
13386,0.07952908,0.08900000154972076,0-5 cm
13387,0.079246156,0.08299999684095383,0-5 cm
13389,0.0047533901408723,0.20000000298023224,0-5 cm
13390,0.20381319692604127,0.19900000095367432,0-5 cm
13391,0.2105072890197574,0.19099999964237213,0-5 cm
13392,0.41080647834980505,0.20800000429153442,0-5 cm
13393,0.1449498739425221,0.15600000321865082,0-5 cm
13394,0.1937833105600573,0.14100000262260437,0-5 cm
13395,0.13602619495758214,0.13600000739097595,0-5 cm
13396,0.16636695739476687,0.1679999977350235,0-5 cm
13397,0.07382165836019933,0.1459999978542328,0-5 cm
13398,0.14246410892417097,0.16699999570846558,0-5 cm
13399,0.17700796230955765,0.18000000715255737,0-5 cm
13400,0.14499637841468374,0.17499999701976776,0-5 cm
13401,0.16039519619571063,0.1770000010728836,0-5 cm
13402,0.16328418576571693,0.20000000298023224,0-5 cm
13403,0.14478344642952973,0.19099999964237213,0-5 cm
13404,0.1804032575748486,0.18000000715255737,0-5 cm
13405,0.1490713858733367,0.1889999955892563,0-5 cm
13406,0.14524136892525835,0.1599999964237213,0-5 cm
13407,0.11879835470097896,0.17800000309944153,0-5 cm
13408,0.2666343561616402,0.20600000023841858,0-5 cm
13409,0.08404949861680251,0.1899999976158142,0-5 cm
13410,0.12215386029364572,0.1809999942779541,0-5 cm
13411,0.21473059041295847,0.1809999942779541,0-5 cm
13412,0.13970090596283388,0.16099999845027924,0-5 cm
13413,0.1995651792476323,0.19099999964237213,0-5 cm
13414,0.14745272316845767,0.17599999904632568,0-5 cm
13415,0.10841313163499416,0.15700000524520874,0-5 cm
13416,0.1783577092687219,0.1720000058412552,0-5 cm
13417,0.082,0.14300000667572021,0-5 cm
13418,0.17284959617570334,0.15000000596046448,0-5 cm
13419,0.15842099487497152,0.1889999955892563,0-5 cm
13420,0.1960264921663231,0.1459999978542328,0-5 cm
13421,0.12847711568652942,0.17299999296665192,0-5 cm
13422,0.15551077851229986,0.164000004529953,0-5 cm
13423,0.1969073543108045,0.1679999977350235,0-5 cm
13424,0.13432710167575576,0.14499999582767487,0-5 cm
13425,0.1345388852204699,0.1770000010728836,0-5 cm
13426,0.12649251284108198,0.16099999845027924,0-5 cm
13427,0.2258209280732448,0.17399999499320984,0-5 cm
13428,0.376468693591315,0.13099999725818634,0-5 cm
13429,0.21454775743323867,0.14900000393390656,0-5 cm
13430,0.3841944098063666,0.13899999856948853,0-5 cm
13431,0.4163598607618238,0.14300000667572021,0-5 cm
13432,0.17440389281835675,0.14399999380111694,0-5 cm
13433,0.082,0.12200000137090683,0-5 cm
13434,0.074,0.14900000393390656,0-5 cm
13435,0.161,0.14300000667572021,0-5 cm
13436,0.144,0.1509999930858612,0-5 cm
13437,0.092,0.1420000046491623,0-5 cm
13438,0.103,0.0989999994635582,0-5 cm
13439,0.059,0.14100000262260437,0-5 cm
13440,0.16,0.14800000190734863,0-5 cm
13441,0.122,0.10499999672174454,0-5 cm
13442,0.159,0.11400000005960464,0-5 cm
13443,0.136,0.13099999725818634,0-5 cm
13444,0.213,0.1889999955892563,0-5 cm
13445,0.06192369319317218,0.10899999737739563,0-5 cm
13446,0.09599695538676738,0.11699999868869781,0-5 cm
13447,0.09935381261675232,0.12800000607967377,0-5 cm
13448,0.1469686436549477,0.1599999964237213,0-5 cm
13449,0.1938540279267699,0.16200000047683716,0-5 cm
13450,0.09031031784916135,0.09799999743700027,0-5 cm
13451,0.12762193221055726,0.1080000028014183,0-5 cm
13452,0.05543341545224407,0.08699999749660492,0-5 cm
13453,0.137922597619619,0.13099999725818634,0-5 cm
13454,0.2525997695929857,0.17100000381469727,0-5 cm
13455,0.2236662488403668,0.15199999511241913,0-5 cm
13456,0.1737668602652788,0.14900000393390656,0-5 cm
13457,0.0986112494925208,0.06499999761581421,0-5 cm
13458,0.04404029206334606,0.07100000232458115,0-5 cm
13459,0.11393880836693109,0.11500000208616257,0-5 cm
13472,0.08920849206553409,0.12399999797344208,0-5 cm
13473,0.10376403716009644,0.12600000202655792,0-5 cm
13474,0.1407074763844853,0.1379999965429306,0-5 cm
13475,0.09787121668395272,0.11100000143051147,0-5 cm
13476,0.08796279405902122,0.11400000005960464,0-5 cm
13477,0.05518151973597021,0.10599999874830246,0-5 cm
13478,0.05914595448252199,0.10400000214576721,0-5 cm
13484,0.196,0.10700000077486038,0-5 cm
13485,0.2054,0.11500000208616257,0-5 cm
13486,0.07364,0.09399999678134918,0-5 cm
13487,0.00271,0.09799999743700027,0-5 cm
13499,0.141686183,0.14499999582767487,0-5 cm
13501,0.148494289,0.14399999380111694,0-5 cm
13503,0.217054264,0.13300000131130219,0-5 cm
13504,0.199266504,0.1289999932050705,0-5 cm
13505,0.120805369,0.14300000667572021,0-5 cm
13506,0.132502831,0.15000000596046448,0-5 cm
13507,0.196061644,0.14499999582767487,0-5 cm
13508,0.132639792,0.15000000596046448,0-5 cm
13509,0.21875,0.17599999904632568,0-5 cm
13510,0.122544434,0.125,0-5 cm
13511,0.280291971,0.15299999713897705,0-5 cm
13512,0.224089636,0.12999999523162842,0-5 cm
13514,0.232323232,0.14800000190734863,0-5 cm
13516,0.116094987,0.1379999965429306,0-5 cm
13520,0.177310293,0.13600000739097595,0-5 cm
13521,0.137681159,0.13300000131130219,0-5 cm
13523,0.16957892521346102,0.12399999797344208,0-5 cm
13524,0.11826915986683184,0.164000004529953,0-5 cm
13525,0.19283277921638264,0.1509999930858612,0-5 cm
13526,0.3165078604282263,0.13300000131130219,0-5 cm
13527,0.11243321240624649,0.10899999737739563,0-5 cm
13528,0.2154993571442224,0.17900000512599945,0-5 cm
13529,0.09324267908610248,0.11400000005960464,0-5 cm
13530,0.110926593402966,0.12099999934434891,0-5 cm
13537,0.2278565632941525,0.2029999941587448,0-5 cm
13538,0.1806889069046599,0.12999999523162842,0-5 cm
13539,0.11484146513178134,0.11100000143051147,0-5 cm
13540,0.09758199962968855,0.15299999713897705,0-5 cm
13541,0.17639336329440589,0.1379999965429306,0-5 cm
13542,0.13844364298062692,0.13300000131130219,0-5 cm
13543,0.17065903215153133,NA,0-5 cm
13544,0.02388631197567754,NA,0-5 cm
13545,0.4820191102166184,0.13899999856948853,0-5 cm
13546,0.13538864085409638,0.09099999815225601,0-5 cm
13547,0.2052000220353983,0.15199999511241913,0-5 cm
13548,0.06418007300292752,0.12399999797344208,0-5 cm
13549,0.09486565036606168,0.15399999916553497,0-5 cm
13550,0.14333381126109834,0.12200000137090683,0-5 cm
13551,0.16980802495163785,0.09799999743700027,0-5 cm
13552,0.1515948575807844,0.1340000033378601,0-5 cm
13553,0.2705064303170907,0.11699999868869781,0-5 cm
13554,0.2596411315321081,0.18000000715255737,0-5 cm
13555,0.17242885570836902,0.15700000524520874,0-5 cm
13556,0.14167500296224658,0.13199999928474426,0-5 cm
13558,0.4101415136062384,0.10700000077486038,0-5 cm
13559,0.24605985253340543,0.20200000703334808,0-5 cm
13560,0.14459389258999597,0.17100000381469727,0-5 cm
13562,0.05600002278985361,0.07000000029802322,0-5 cm
13564,0.232,0.164000004529953,0-5 cm
13565,0.276,0.1599999964237213,0-5 cm
13566,0.29682778033317997,0.17299999296665192,0-5 cm
13567,0.15,0.1340000033378601,0-5 cm
13568,0.166,0.1340000033378601,0-5 cm
13569,0.089329564,0.0949999988079071,0-5 cm
13570,0.100238179,0.09399999678134918,0-5 cm
13571,0.085725316,0.08900000154972076,0-5 cm
13572,0.12764104,0.08399999886751175,0-5 cm
13573,0.097252537,0.09399999678134918,0-5 cm
13574,0.159462867,0.11599999666213989,0-5 cm
13575,0.076768796,0.07100000232458115,0-5 cm
13576,0.075760337,0.07900000363588333,0-5 cm
13577,0.090232063,0.08900000154972076,0-5 cm
13620,0.03878664804618122,0.13899999856948853,0-5 cm
13640,0.18860612120003628,0.125,0-5 cm
13641,0.1148787352015099,0.10400000214576721,0-5 cm
13642,0.17725225634762115,0.1420000046491623,0-5 cm
13645,0.3827555239569626,0.11800000071525574,0-5 cm
13646,0.29070701476016414,0.13099999725818634,0-5 cm
13647,0.234701925,0.12399999797344208,0-5 cm
13648,0.19186958086046751,0.12399999797344208,0-5 cm
13649,0.3109580299232819,0.12999999523162842,0-5 cm
13650,0.31637686737757237,0.12700000405311584,0-5 cm
13651,0.21255862119091729,0.12700000405311584,0-5 cm
13652,0.30886126564264216,0.13699999451637268,0-5 cm
13653,0.29957808314637535,0.12800000607967377,0-5 cm
13654,0.2836138301980031,0.07699999958276749,0-5 cm
13655,0.1417690911717866,0.07699999958276749,0-5 cm
13656,0.1905773052731576,0.1340000033378601,0-5 cm
13657,0.2170194970340774,0.12800000607967377,0-5 cm
13659,0.1795002389491753,0.12099999934434891,0-5 cm
13660,0.00121620293522392,0.12399999797344208,0-5 cm
13661,0.06970322694825236,0.10599999874830246,0-5 cm
13662,0.10657519865017312,0.1080000028014183,0-5 cm
13663,0.1845086676717471,0.13600000739097595,0-5 cm
13664,0.10187847392324116,0.15600000321865082,0-5 cm
13665,0.1697383373663223,0.17000000178813934,0-5 cm
13666,0.1089067185802688,0.15700000524520874,0-5 cm
13667,0.23334717279371137,0.11900000274181366,0-5 cm
13668,0.0532405855744139,0.06400000303983688,0-5 cm
13669,0.1412142573130705,0.0689999982714653,0-5 cm
13670,0.0273,0.054999999701976776,0-5 cm
13673,0.1862871491604837,0.16699999570846558,0-5 cm
13674,0.08096098547597559,0.1720000058412552,0-5 cm
13675,0.09379465918749398,0.14800000190734863,0-5 cm
13680,0.2686880593582193,0.15399999916553497,0-5 cm
13681,0.3408527244182674,0.20200000703334808,0-5 cm
13682,0.2411893971635795,0.1459999978542328,0-5 cm
13683,0.1876729708403181,0.12099999934434891,0-5 cm
13684,0.2918395981134751,0.19499999284744263,0-5 cm
13685,0.2593018912520954,0.20499999821186066,0-5 cm
13686,0.2675190694279171,0.14499999582767487,0-5 cm
13687,0.1962000989970301,0.17499999701976776,0-5 cm
13688,0.24695988120356388,0.1940000057220459,0-5 cm
13689,0.23011887143385695,0.2280000001192093,0-5 cm
13690,0.2423992080237592,0.1850000023841858,0-5 cm
13691,0.22447994060178192,0.18000000715255737,0-5 cm
13724,0.13168880801996993,0.12399999797344208,0-5 cm
13725,0.21576249716897788,0.12700000405311584,0-5 cm
13757,0.05843762,0.08799999952316284,0-5 cm
13758,0.02847742074886336,0.0949999988079071,0-5 cm
13759,0.034004369,0.0689999982714653,0-5 cm
13760,0.08617494257084092,0.06700000166893005,0-5 cm
13761,0.07434610272620225,0.06599999964237213,0-5 cm
13762,0.08332780451263419,0.10300000011920929,0-5 cm
13763,0.04084487863725467,0.06300000101327896,0-5 cm
13764,0.17502792347932122,0.18000000715255737,0-5 cm
13910,0.11012033414006414,0.1289999932050705,0-5 cm
13911,0.2005955510892969,0.11900000274181366,0-5 cm
13912,0.282900412,0.12800000607967377,0-5 cm
13913,0.103771139,0.10499999672174454,0-5 cm
13914,0.101900977,0.07800000160932541,0-5 cm
13915,0.222282795,0.1340000033378601,0-5 cm
13916,0.047092139,0.08100000023841858,0-5 cm
13917,0.027330141,0.06499999761581421,0-5 cm
13918,0.042188978,0.06400000303983688,0-5 cm
13919,0.120357314,0.12099999934434891,0-5 cm
13920,0.034786534,0.05400000140070915,0-5 cm
13921,0.023316163,0.06300000101327896,0-5 cm
13922,0.2958498094591727,0.19200000166893005,0-5 cm
13923,0.2150071553906463,0.05700000002980232,0-5 cm
13924,0.21457390554357036,0.16200000047683716,0-5 cm
13925,0.2326347296097999,0.20800000429153442,0-5 cm
13926,0.44341558637240097,0.22499999403953552,0-5 cm
13927,0.1247460708425895,0.15399999916553497,0-5 cm
13928,0.2190610230511303,0.10499999672174454,0-5 cm
13929,0.17148703509372648,0.08299999684095383,0-5 cm
13930,0.23586856299987677,0.16300000250339508,0-5 cm
13931,0.2373420302758683,0.13600000739097595,0-5 cm
13932,0.07043496508346955,0.13899999856948853,0-5 cm
13933,0.21850367403142784,0.17100000381469727,0-5 cm
13934,0.1764976971144516,0.15000000596046448,0-5 cm
2086,0.3426836803766067,0.11299999803304672,5-15 cm
2087,0.11365344179042965,0.11299999803304672,5-15 cm
2088,0.13116401753899906,0.11599999666213989,5-15 cm
2089,0.18329909687127777,0.13500000536441803,5-15 cm
2090,0.407,0.18000000715255737,5-15 cm
2091,0.2931796038191853,0.14000000059604645,5-15 cm
2092,0.13,0.12200000137090683,5-15 cm
2093,0.24394685393562648,0.10700000077486038,5-15 cm
2094,0.14267571460119038,0.15000000596046448,5-15 cm
2096,0.20807303994134296,0.13500000536441803,5-15 cm
2097,0.18091992664571996,0.1080000028014183,5-15 cm
2098,0.2051301807465014,0.21799999475479126,5-15 cm
2099,0.11509066009616951,0.09300000220537186,5-15 cm
2100,0.12239453679950264,0.15399999916553497,5-15 cm
2101,0.1108480930798377,0.11999999731779099,5-15 cm
2102,0.21770496464813469,0.10000000149011612,5-15 cm
2107,0.10980866525902144,0.09799999743700027,5-15 cm
2109,0.14549922909871943,0.11800000071525574,5-15 cm
2110,0.05575294235836266,0.09300000220537186,5-15 cm
2111,0.11517645520233696,0.10100000351667404,5-15 cm
2112,0.1380219412158123,0.10999999940395355,5-15 cm
2113,0.18908758311996204,0.0989999994635582,5-15 cm
2114,0.09234689747665116,0.12800000607967377,5-15 cm
2115,0.2128768647847086,0.11999999731779099,5-15 cm
2116,0.2281974948533869,0.1080000028014183,5-15 cm
2117,0.2137015486324458,0.11999999731779099,5-15 cm
2118,0.2314490740419276,0.11699999868869781,5-15 cm
2119,0.33967791617048543,0.13300000131130219,5-15 cm
2120,0.1542080314660307,0.12399999797344208,5-15 cm
2121,0.23989120371772524,0.15000000596046448,5-15 cm
2122,0.17172453722683945,0.09600000083446503,5-15 cm
2124,0.1695992250613041,0.10499999672174454,5-15 cm
2126,0.20774783150966727,0.10199999809265137,5-15 cm
2127,0.1744331870492838,0.14900000393390656,5-15 cm
2128,0.1969394398705775,0.0949999988079071,5-15 cm
2129,0.25104823982623903,0.10999999940395355,5-15 cm
2130,0.1749175666953981,0.19699999690055847,5-15 cm
2131,0.21210295665569912,0.1120000034570694,5-15 cm
2133,0.19052947056042985,0.12600000202655792,5-15 cm
2134,0.029358579932072,0.05400000140070915,5-15 cm
2135,0.13895905796635294,0.12200000137090683,5-15 cm
2136,0.07984294353101636,0.1469999998807907,5-15 cm
13238,0.18893973631677963,0.19900000095367432,5-15 cm
13239,0.22786697011192728,0.15600000321865082,5-15 cm
13240,0.3043629882626293,0.16899999976158142,5-15 cm
13241,0.28379030990574117,0.15600000321865082,5-15 cm
13242,0.19662004568396385,0.1120000034570694,5-15 cm
13243,0.18277956916123603,0.12700000405311584,5-15 cm
13244,0.231799302564716,0.08900000154972076,5-15 cm
13245,0.1571224635945789,0.1080000028014183,5-15 cm
13246,0.27387903532720187,0.11400000005960464,5-15 cm
13247,0.09158388777744668,0.14300000667572021,5-15 cm
13248,0.1653579407257345,0.125,5-15 cm
13249,0.12228670858229047,0.10000000149011612,5-15 cm
13250,0.07584019835205832,0.10300000011920929,5-15 cm
13251,0.12120386351163724,0.164000004529953,5-15 cm
13252,0.2509493305020979,0.15299999713897705,5-15 cm
13253,0.1547318292181979,0.1899999976158142,5-15 cm
13254,0.09859120760581984,0.13899999856948853,5-15 cm
13255,0.12171155910714608,0.2150000035762787,5-15 cm
13256,0.05690288264539656,0.1289999932050705,5-15 cm
13257,0.1733305639238837,0.1289999932050705,5-15 cm
13258,0.10688516716932242,0.10499999672174454,5-15 cm
13259,0.06298143366640883,0.07900000363588333,5-15 cm
13260,0.1417840239980812,0.125,5-15 cm
13261,0.13518728348045378,0.09799999743700027,5-15 cm
13262,0.1789191760942252,0.125,5-15 cm
13263,0.16765061488932145,0.1770000010728836,5-15 cm
13264,0.11930223072761022,0.13500000536441803,5-15 cm
13265,0.11300385881938,0.1679999977350235,5-15 cm
13266,0.11597506862636396,0.14100000262260437,5-15 cm
13267,0.09657850045558244,0.1289999932050705,5-15 cm
13268,0.14516604790228566,0.16899999976158142,5-15 cm
13269,0.10983642084614316,0.17499999701976776,5-15 cm
13270,0.14553625707085616,0.15399999916553497,5-15 cm
13271,0.07919300050335845,0.1550000011920929,5-15 cm
13272,0.17963037963083334,0.11699999868869781,5-15 cm
13273,0.11783310355518632,0.12099999934434891,5-15 cm
13274,0.17407084819637353,0.13899999856948853,5-15 cm
13275,0.09041803261212888,0.1940000057220459,5-15 cm
13276,0.096487357203993,0.1550000011920929,5-15 cm
13277,0.08923526731933376,0.1120000034570694,5-15 cm
13278,0.08669287802466336,0.09200000017881393,5-15 cm
13279,0.09500225420923962,0.11400000005960464,5-15 cm
13280,0.07274887281455372,0.16699999570846558,5-15 cm
13281,0.11367891974762796,0.18000000715255737,5-15 cm
13282,0.17916176969922273,0.16699999570846558,5-15 cm
13283,0.1245206531731862,0.14300000667572021,5-15 cm
13284,0.1461004475840782,0.13899999856948853,5-15 cm
13285,0.187028627157945,0.12800000607967377,5-15 cm
13286,0.210902526245928,0.1599999964237213,5-15 cm
13287,0.16347963743459876,0.1379999965429306,5-15 cm
13288,0.11026549404628012,0.10999999940395355,5-15 cm
13289,0.07170137675383738,0.10000000149011612,5-15 cm
13290,0.2414990214494116,0.17399999499320984,5-15 cm
13291,0.23519151945570493,0.12600000202655792,5-15 cm
13292,0.14960956736912234,0.10400000214576721,5-15 cm
13293,0.2837389939217119,0.125,5-15 cm
13294,0.17127148606474793,0.12800000607967377,5-15 cm
13295,0.1432159002426874,0.14000000059604645,5-15 cm
13296,0.2063093366726025,0.16599999368190765,5-15 cm
13297,0.1828905691369416,0.16200000047683716,5-15 cm
13298,0.1844268406510153,0.16200000047683716,5-15 cm
13299,0.095,0.11999999731779099,5-15 cm
13300,0.08813227592208582,NA,5-15 cm
13301,0.21306794906072288,0.14399999380111694,5-15 cm
